,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,id,player_fifa_api_id,player_api_id,date,player_name,player_positions,player_positions_general
25,1.3951865,-0.83130324,-0.47124445,-1.0394373,0.101051316,-0.17092565,-0.4641951,-0.2571901,-0.4665296,0.00083211064,-1.1203321,-1.8452177,-0.6478175,1.371918,0.75593436,1.052517,0.8235937,0.19178645,0.9945621,-0.5049378,0.0969112,0.515963,-1.0760657,-0.6879381,-0.46827173,-0.8473389,-0.48305604,-0.0937784,-0.11981721,-0.823369,-0.20374699,-0.75878,610,204826,191784,2016-06-09,Abdoulaye Ba,CB,DEF
26,1.4318908,-0.6177602,-0.8056572,-0.81711614,0.1544769,-0.20660532,-0.4569218,-0.4701971,-0.47979367,0.36433893,-0.705404,-1.5023627,-0.7348043,1.505692,1.0779456,1.1028657,0.80401325,0.47527596,1.0698607,-0.5651618,0.29660487,0.46650755,-0.89329606,-0.96118027,-0.52113783,-0.82298386,-0.5312992,-0.21254781,-0.17646876,-0.7394415,-0.3146918,-0.6332861,641,199313,210400,2016-04-28,Abdoulaye Bamba,RB,DEF
27,1.2523551,-0.6360076,-0.73487866,-0.53407156,0.5298153,-0.16498777,-1.0095137,-0.4140567,-0.5656439,0.6567062,-0.5893648,-1.559994,-0.6547046,1.4964956,1.2544433,1.137557,0.8914588,0.67342794,0.9795003,-0.7529902,0.803194,0.44399643,-0.4573759,-0.9943894,-0.3341242,-0.9302809,-0.53398246,-0.30183813,-0.19245204,-1.0004994,-0.24138251,-0.76076055,656,202330,201915,2016-04-21,Abdoulaye Diaby,ST,ATK
28,1.2869716,-0.6105217,-0.8256861,-0.51916456,0.5777215,-0.17754978,-0.81881934,-0.41498974,-0.41774303,0.62327886,-0.6708044,-1.6444072,-0.6570586,1.4789693,1.1747142,1.1116992,0.8489938,0.65558356,0.92861,-0.6758743,0.86088556,0.5065544,-0.5862603,-0.9732933,-0.37054378,-0.9493735,-0.6851666,-0.12851657,-0.24110478,-0.9712025,-0.1601939,-0.8733646,676,204171,194479,2016-03-24,"Abdoulaye Diallo Sadio,22","ST, LM, CF",ATK
29,-0.15720692,-0.41107205,-0.555758,-0.6389192,-0.25813705,0.25154594,-0.43053922,0.38051432,-0.16009495,-0.14768684,-0.4974356,-1.1532384,-0.42797315,-0.14633825,-0.16073649,-0.12927881,-0.08585204,-0.13249654,-0.13029958,-0.40352637,-0.17212684,-0.08936988,-0.14995943,-0.81402516,0.22807324,-0.61997,-0.6470648,-0.48797923,-0.3315337,-0.33997706,0.18533199,-0.45394945,696,197233,189181,2016-04-21,Abdoulaye Diallo,GK,GK
30,1.5809745,-0.97528535,-0.8810745,-0.85473174,0.39001578,-0.20725632,-0.8698508,-0.4971533,-0.54674685,0.45488557,-0.9013676,-1.9669415,-0.9416896,1.7186441,1.2040337,1.287062,0.98715216,0.5641849,1.1567065,-0.5691423,0.5684463,0.6040061,-0.7357071,-0.95524126,-0.48884124,-0.9006185,-0.62893546,-0.35326016,-0.09077096,-1.2372303,-0.31240523,-0.96684843,715,208135,352887,2016-03-03,Abdoulaye Doucoure,"CM, CAM",MID
31,1.4046795,-0.9243923,-0.32704923,-1.0039531,0.2771324,-0.2880541,-0.8260728,-0.40336928,-0.65607667,0.25882885,-1.0834299,-1.9591858,-0.42942163,1.4584411,0.9129348,1.1210216,0.8407053,0.3805748,0.91828567,-0.7964913,0.3742484,0.55708206,-0.87156075,-1.0147545,-0.52190757,-0.75297064,-0.4586418,-0.03663754,-0.14509748,-1.1503446,-0.31971595,-0.8267203,766,210450,439366,2016-05-05,Abdoulaye Toure,"CDM, CM",MID
32,1.4804969,-0.7076298,-0.745813,-0.823796,0.31867322,-0.19448236,-0.7692816,-0.45402327,-0.5903876,0.4474431,-0.7466893,-1.619021,-0.7769981,1.5905604,1.1778009,1.2309294,0.9299396,0.5298216,1.1324337,-0.6368405,0.5097977,0.5318711,-0.7329375,-0.91425925,-0.46146786,-0.96132225,-0.49655586,-0.33004224,-0.10481067,-0.959833,-0.32587665,-0.766331,773,189568,148827,2016-03-31,Abdoulwahid Sissoko,"CDM, LB",DEF
33,1.4258765,-0.8230029,-0.6799025,-0.90005916,0.31874865,-0.22632048,-0.62791514,-0.39600244,-0.5824971,0.35322225,-0.9220732,-1.7615588,-0.62822276,1.5495232,1.0080009,1.1344376,0.87134945,0.48131433,1.0070812,-0.70800585,0.40595022,0.5346155,-0.83968884,-1.0515631,-0.507315,-0.8585755,-0.57008773,-0.24475875,-0.21146065,-1.0228186,-0.27065125,-0.7180355,803,190193,419681,2016-05-05,Abdul Aziz Tetteh,CDM,MID
34,1.1869998,-0.44974962,-0.59656525,-0.4935229,0.5596167,-0.23310882,-0.97227055,-0.41371807,-0.52640206,0.70105356,-0.5574722,-1.4155389,-0.4370156,1.4325217,1.2379109,1.1030971,0.84847283,0.6975373,0.9207605,-0.69664305,0.8692999,0.4469898,-0.4067995,-0.9009032,-0.28921005,-0.8448265,-0.48437825,-0.17594364,-0.2116511,-0.86741,-0.22165559,-0.6777883,816,198420,196947,2015-09-21,Abdul Majeed Waris,ST,ATK
35,1.416266,-0.7411177,-0.72630423,-0.8509952,0.13917804,-0.17229655,-0.55472684,-0.32770288,-0.46847034,0.33359873,-0.7555259,-1.6051477,-0.6039673,1.4830929,0.9960474,1.0959063,0.7755992,0.40262175,1.0074275,-0.63009006,0.27157643,0.46061447,-0.8431937,-1.0102526,-0.4926911,-0.6802291,-0.45657817,-0.11355762,-0.19590382,-0.85195166,-0.28998366,-0.5219677,836,184768,89405,2016-05-12,Abdul Osman,CDM,MID
36,1.5653149,-0.7232557,-0.73035824,-0.9595628,0.23719597,-0.28022102,-0.8207241,-0.5907892,-0.68580735,0.5124795,-0.9033555,-1.8010828,-0.83188325,1.7717335,1.3187611,1.2948449,0.9893453,0.6090912,1.2356849,-0.756223,0.4237006,0.5218288,-0.9336575,-1.1349066,-0.56788385,-1.1268196,-0.50488347,-0.36255133,-0.20220341,-0.9411689,-0.42829663,-0.77401316,858,209620,324910,2016-03-17,Abdul Rahman Baba,"LB, LM",MID
37,1.2315371,-0.749784,-0.6722469,-0.8239791,0.122623496,-0.09355828,-0.42962658,-0.15469596,-0.37282497,0.14702067,-0.7298665,-1.4817086,-0.5861027,1.2467303,0.7988397,0.9855082,0.73745376,0.25877038,0.90956503,-0.5100319,0.17591901,0.42809242,-0.80463976,-0.80051816,-0.39660388,-0.56612515,-0.42737553,-0.16248366,-0.19641161,-0.740318,-0.1505377,-0.4431918,911,207716,307227,2016-04-21,Abdullah Al Hafith,CB,DEF
38,1.5064076,-0.5974073,-0.90966076,-0.7969099,0.2948111,-0.20050712,-0.54397243,-0.48180524,-0.48937914,0.4764677,-0.7298503,-1.5565089,-0.8324611,1.6658056,1.1984143,1.2329519,0.9133587,0.5661121,1.1140556,-0.57005787,0.46173808,0.54394203,-0.85356784,-1.0050975,-0.5297694,-1.0403508,-0.59969985,-0.30148733,-0.21971795,-0.81240356,-0.29017392,-0.6908827,930,229026,525595,2016-04-21,Abdullahi Shehu,"CDM, RB",DEF
39,1.632117,-1.070828,-0.49774334,-1.1467171,0.34691343,-0.30865386,-0.9521991,-0.4442049,-0.6739137,0.32439002,-1.155619,-2.1472192,-0.5132582,1.7011839,1.0567526,1.3046433,0.9939395,0.41886795,1.0984046,-0.8196665,0.46470413,0.67520493,-0.86771053,-1.0417117,-0.5329525,-0.7468887,-0.53153783,-0.17568713,-0.08236942,-1.2899795,-0.3245836,-0.8868094,936,177974,24385,2016-04-14,Abel Aguilar,"CDM, CM",MID
40,1.0190619,-0.28023925,-0.43402216,-0.44189414,0.6337283,-0.22035164,-0.9852076,-0.25620258,-0.54060304,0.66933566,-0.60652626,-1.325549,-0.28731093,1.2993746,1.1478066,0.98902345,0.8543846,0.64478654,0.82853436,-0.75226724,0.9495816,0.36879942,-0.3646002,-0.7513716,-0.13242492,-0.9984467,-0.45939603,-0.119323686,-0.23468266,-0.7629232,-0.16410337,-0.67281,985,188484,105548,2016-04-21,Abel Hernandez,ST,ATK
41,0.9533031,-0.5903996,-0.74877864,-0.33552966,0.5797791,-0.10399534,-0.847705,-0.19247177,-0.31114456,0.6384002,-0.585486,-1.5159932,-0.5767295,1.2483459,1.0700147,0.93862855,0.7891187,0.6362653,0.7707269,-0.45722136,0.8747903,0.36167747,-0.38839158,-0.8282423,-0.1458763,-0.84399956,-0.60539556,-0.17260101,-0.3504697,-0.8695707,-0.048015133,-0.6994347,1009,208005,172875,2016-05-05,Abel Issa Camara,ST,ATK
42,1.4584444,-0.87305015,-0.84428114,-0.8136096,0.20622143,-0.16031027,-0.6492776,-0.4280102,-0.4980853,0.34331205,-0.81544006,-1.7924627,-0.90252763,1.5826676,1.1252408,1.1907209,0.92136973,0.47758463,1.1340739,-0.45361885,0.32387322,0.4834292,-0.81428355,-0.89317906,-0.47315618,-0.77744806,-0.54165477,-0.32191622,-0.15335418,-0.9878751,-0.28791973,-0.7556817,1031,202153,240556,2016-03-24,Abel Tamata,LB,DEF
43,1.5294529,-0.9038087,-0.9183767,-0.8283065,0.22906168,-0.20845383,-0.6439067,-0.4970155,-0.5315715,0.36525482,-0.84934896,-1.8762124,-0.9510978,1.6592484,1.1621077,1.2045534,0.95389384,0.49233332,1.1633075,-0.53609943,0.35836235,0.5154611,-0.819934,-0.93371344,-0.5143981,-0.75454104,-0.6161691,-0.30926085,-0.10851108,-1.1259916,-0.35348406,-0.87596387,1051,159580,37422,2016-01-28,Abella Perez Damia,"LB, RB",DEF
44,1.0224385,-0.54395,-0.36203274,-0.40721196,0.5351649,-0.13150668,-0.92004275,-0.19699797,-0.49286368,0.54930735,-0.57240355,-1.3770139,-0.2013344,1.2070637,0.96580315,0.9638362,0.74853915,0.54889536,0.74958116,-0.50750464,0.7696096,0.38151848,-0.2786554,-0.6899239,-0.14714728,-0.6512658,-0.39642823,-0.08416553,-0.1745578,-0.86153775,-0.10680312,-0.5796933,1076,187175,114503,2016-06-09,Abiola Dauda,ST,ATK
45,1.6419078,-0.673151,-0.9149642,-0.87471974,0.4386942,-0.23960203,-0.65019315,-0.51490325,-0.53503263,0.4723008,-0.86751187,-1.8094844,-0.8351817,1.7701553,1.2891773,1.3518902,1.0929193,0.57942563,1.2343909,-0.6143524,0.63525105,0.59972626,-0.87740636,-0.91702944,-0.48790455,-1.0481415,-0.6861787,-0.26180455,-0.15163101,-0.98031205,-0.27461848,-0.93547964,1092,163423,27277,2015-09-21,Abou Diaby,"CDM, CM",MID
46,0.8488022,-0.540321,-0.6135001,-0.26887944,0.5282947,-0.04972501,-0.7927581,-0.1145617,-0.3063537,0.5536164,-0.48741,-1.3236519,-0.44813406,1.0774747,0.91066706,0.8274001,0.6717678,0.5395119,0.63850933,-0.4147485,0.7915231,0.3249216,-0.30768037,-0.719232,-0.09890639,-0.7800491,-0.53812194,-0.13393793,-0.28437343,-0.77549976,-0.018948909,-0.6199826,1122,225541,581141,2015-09-21,Aboubakar Kamara,"ST, RM",MID
47,1.5542297,-0.63717616,-0.6868875,-0.8340718,0.36904293,-0.28890872,-0.6373571,-0.62984365,-0.55714715,0.501571,-0.82108146,-1.6295296,-0.61072195,1.6635267,1.1399868,1.2413306,0.873211,0.5715077,1.0935979,-0.7142804,0.5674471,0.66199106,-0.82232445,-1.0155526,-0.6116373,-0.9640079,-0.60442555,-0.19759822,-0.11792259,-0.9400173,-0.337306,-0.85818374,1144,159566,165706,2016-04-28,Abraham Gonzalez,"CM, CDM, CAM",MID
48,1.5291921,-0.6462717,-0.7365667,-0.83144647,0.3020169,-0.27236024,-0.7311873,-0.6395396,-0.6802565,0.5224542,-0.7769439,-1.6837513,-0.7380189,1.6870277,1.2777772,1.2479148,0.9398995,0.6040964,1.1407471,-0.8010335,0.4964806,0.5350603,-0.8691454,-1.126471,-0.5848416,-1.0533437,-0.5918373,-0.28141448,-0.16156396,-0.93165165,-0.39833876,-0.84783614,1186,198840,213695,2016-03-24,Abraham Minero,"LB, LM",MID
49,1.4568896,-0.7903139,-0.53612554,-0.7232427,0.51997924,-0.31216198,-1.061635,-0.55436575,-0.8361325,0.5911712,-0.8118128,-1.8540838,-0.50525093,1.5597527,1.247033,1.2270188,0.957806,0.6262138,1.0640996,-0.7430406,0.7839292,0.5727897,-0.5447547,-0.8827058,-0.35187638,-0.8657572,-0.64185196,-0.2666818,-0.003188923,-1.2648226,-0.3533311,-1.0642394,1241,112392,25571,2016-03-31,Achille Emana,"CAM, CF, CM",MID
50,0.8488071,-0.316896,-0.49774894,-0.39388016,0.42437536,-0.1458237,-0.7633702,-0.3024615,-0.30984697,0.61485195,-0.4457232,-1.06593,-0.3844881,1.0942185,0.9622934,0.7793365,0.593393,0.60515976,0.6826724,-0.5923171,0.7314791,0.30751896,-0.44030145,-0.8678072,-0.21760418,-0.9356564,-0.40774763,-0.15189527,-0.30165267,-0.4833478,-0.14033066,-0.51376,1270,229149,660145,2016-02-04,Achille Vaarnold,"LW, RW",ATK
51,1.5004653,-0.8662335,-0.60155296,-0.97379845,0.31339806,-0.30640674,-0.9582692,-0.53161806,-0.7871617,0.5213191,-1.024393,-1.9600457,-0.71877927,1.7263306,1.2556001,1.2594267,0.9693141,0.6280489,1.1980351,-0.9347787,0.48641905,0.5165887,-0.86341804,-1.2418689,-0.56734234,-1.0356464,-0.46056518,-0.32253572,-0.23987311,-1.1906867,-0.4452281,-0.78369606,1278,206161,293235,2016-04-21,Achraf Lazaar,"LM, LB",DEF
52,1.388461,-0.6211517,-0.59502906,-0.8170277,0.1707066,-0.10301821,-0.34206647,-0.2624075,-0.45345122,0.15425757,-0.7613706,-1.4632254,-0.57749426,1.3436722,0.84440696,1.0920887,0.8175332,0.27642033,0.95490605,-0.31955847,0.23831178,0.49522004,-0.87644964,-0.6286219,-0.39352298,-0.8529313,-0.5093002,-0.13196856,-0.09600139,-0.6658262,-0.16870978,-0.65657043,1307,158505,26331,2015-09-21,Adailton,CB,DEF
53,0.9177232,-0.83306944,-0.6904704,-0.31418985,0.52990043,-0.124691725,-1.0323282,-0.28175294,-0.4556137,0.6884352,-0.60292596,-1.7400984,-0.58290833,1.1927514,1.1004014,0.9622602,0.7271817,0.6543447,0.7714559,-0.6239207,0.86044,0.4007817,-0.38220337,-1.043288,-0.24854732,-0.7104913,-0.6235483,-0.17843667,-0.37052703,-1.1315475,-0.11236821,-0.7865178,1344,221841,519835,2016-06-09,Adam Armstrong,"CF, ST",ATK
54,1.4927976,-0.70474726,-0.8247078,-0.885421,0.23711915,-0.18412757,-0.47545823,-0.42253903,-0.48112866,0.31310183,-0.7481451,-1.5632614,-0.7215004,1.5438164,1.0481752,1.1785234,0.896402,0.41927525,1.0693877,-0.5219167,0.34612003,0.55494875,-0.862639,-0.8783952,-0.48514646,-0.8348835,-0.60117,-0.2971346,-0.123781204,-0.801295,-0.24198921,-0.69871426,1380,177129,27534,2016-04-21,Adam Bodzek,"CB, CDM",MID
